country,Population,date,HighestInfectionCount,PercentPopulationInfected
India,1425423209,2023-10-08,44999328,3.156910012
United States,341534041,2023-10-08,103436829,30.28595003
Russia,145579889,2023-10-08,23045833,15.83036858
Mexico,128613116,2023-10-09,7608416,5.915738796
China,1425179562,2023-10-09,99315390,6.968622947
India,1425423209,2023-10-09,44999366,3.156912678
Japan,124997585,2023-10-09,33803572,27.04338008
United States,341534041,2023-10-09,103436829,30.28595003
United Kingdom,68179315,2023-10-09,24772433,36.33423568
Russia,145579889,2023-10-09,23045833,15.83036858
United States,341534041,2023-10-10,103436829,30.28595003
Russia,145579889,2023-10-10,23061960,15.84144634
India,1425423209,2023-10-10,44999392,3.156914502
China,1425179562,2023-10-10,99315390,6.968622947
Mexico,128613116,2023-10-10,7608416,5.915738796
United Kingdom,68179315,2023-10-10,24774544,36.33733193
Japan,124997585,2023-10-10,33803572,27.04338008
Russia,145579889,2023-10-11,23061960,15.84144634
China,1425179562,2023-10-11,99315390,6.968622947
Mexico,128613116,2023-10-11,7608416,5.915738796
India,1425423209,2023-10-11,44999438,3.156917729
Japan,124997585,2023-10-11,33803572,27.04338008
United Kingdom,68179315,2023-10-11,24776854,36.34072006
United States,341534041,2023-10-11,103436829,30.28595003
Russia,145579889,2023-10-12,23061960,15.84144634
China,1425179562,2023-10-12,99316111,6.968673538
Japan,124997585,2023-10-12,33803572,27.04338008
United Kingdom,68179315,2023-10-12,24778941,36.3437811
India,1425423209,2023-10-12,44999473,3.156920185
Mexico,128613116,2023-10-12,7608416,5.915738796
United States,341534041,2023-10-12,103436829,30.28595003
Mexico,128613116,2023-10-13,7608416,5.915738796
China,1425179562,2023-10-13,99316498,6.968700692
Russia,145579889,2023-10-13,23061960,15.84144634
United Kingdom,68179315,2023-10-13,24780893,36.34664414
Japan,124997585,2023-10-13,33803572,27.04338008
United States,341534041,2023-10-13,103436829,30.28595003
India,1425423209,2023-10-13,44999510,3.15692278
China,1425179562,2023-10-14,99316498,6.968700692
Russia,145579889,2023-10-14,23061960,15.84144634
Mexico,128613116,2023-10-14,7608416,5.915738796
United Kingdom,68179315,2023-10-14,24782474,36.34896302
United States,341534041,2023-10-14,103436829,30.28595003
Japan,124997585,2023-10-14,33803572,27.04338008
India,1425423209,2023-10-14,44999561,3.156926358
Mexico,128613116,2023-10-15,7608416,5.915738796
China,1425179562,2023-10-15,99316498,6.968700692
United States,341534041,2023-10-15,103436829,30.28595003
India,1425423209,2023-10-15,44999588,3.156928252
United Kingdom,68179315,2023-10-15,24783998,36.35119831
Japan,124997585,2023-10-15,33803572,27.04338008
Russia,145579889,2023-10-15,23061960,15.84144634
India,1425423209,2023-10-16,44999621,3.156930567
Mexico,128613116,2023-10-16,7608416,5.915738796
United Kingdom,68179315,2023-10-16,24785142,36.35287624
United States,341534041,2023-10-16,103436829,30.28595003
Russia,145579889,2023-10-16,23061960,15.84144634
China,1425179562,2023-10-16,99316803,6.968722093
Japan,124997585,2023-10-16,33803572,27.04338008
China,1425179562,2023-10-17,99316803,6.968722093
India,1425423209,2023-10-17,44999642,3.156932041
United Kingdom,68179315,2023-10-17,24786379,36.35469057
Russia,145579889,2023-10-17,23078812,15.85302212
United States,341534041,2023-10-17,103436829,30.28595003
Mexico,128613116,2023-10-17,7608416,5.915738796
Japan,124997585,2023-10-17,33803572,27.04338008
China,1425179562,2023-10-18,99316803,6.968722093
Japan,124997585,2023-10-18,33803572,27.04338008
Mexico,128613116,2023-10-18,7608416,5.915738796
United States,341534041,2023-10-18,103436829,30.28595003
Russia,145579889,2023-10-18,23078812,15.85302212
India,1425423209,2023-10-18,44999680,3.156934707
United Kingdom,68179315,2023-10-18,24787861,36.35686425
Japan,124997585,2023-10-19,33803572,27.04338008
United States,341534041,2023-10-19,103436829,30.28595003
Mexico,128613116,2023-10-19,7608416,5.915738796
India,1425423209,2023-10-19,44999728,3.156938074
United Kingdom,68179315,2023-10-19,24789307,36.35898513
Russia,145579889,2023-10-19,23078812,15.85302212
China,1425179562,2023-10-19,99317284,6.968755843
Russia,145579889,2023-10-20,23078812,15.85302212
China,1425179562,2023-10-20,99317568,6.96877577
United Kingdom,68179315,2023-10-20,24790734,36.36107814
India,1425423209,2023-10-20,44999765,3.15694067
Mexico,128613116,2023-10-20,7608416,5.915738796
United States,341534041,2023-10-20,103436829,30.28595003
Japan,124997585,2023-10-20,33803572,27.04338008
China,1425179562,2023-10-21,99317568,6.96877577
United Kingdom,68179315,2023-10-21,24792090,36.36306701
Russia,145579889,2023-10-21,23078812,15.85302212
India,1425423209,2023-10-21,45001040,3.157030117
Mexico,128613116,2023-10-21,7608416,5.915738796
United States,341534041,2023-10-21,103436829,30.28595003
Japan,124997585,2023-10-21,33803572,27.04338008
United Kingdom,68179315,2023-10-22,24793269,36.36479627
China,1425179562,2023-10-22,99317568,6.96877577
Russia,145579889,2023-10-22,23078812,15.85302212
India,1425423209,2023-10-22,45001052,3.157030959
Mexico,128613116,2023-10-22,7608416,5.915738796
Japan,124997585,2023-10-22,33803572,27.04338008
United States,341534041,2023-10-22,103436829,30.28595003
China,1425179562,2023-10-23,99317857,6.968796048
United States,341534041,2023-10-23,103436829,30.28595003
India,1425423209,2023-10-23,45001061,3.15703159
Japan,124997585,2023-10-23,33803572,27.04338008
Mexico,128613116,2023-10-23,7608416,5.915738796
Russia,145579889,2023-10-23,23078812,15.85302212
United Kingdom,68179315,2023-10-23,24794150,36.36608845
United States,341534041,2023-10-24,103436829,30.28595003
India,1425423209,2023-10-24,45001075,3.157032572
Japan,124997585,2023-10-24,33803572,27.04338008
Mexico,128613116,2023-10-24,7608416,5.915738796
Russia,145579889,2023-10-24,23098734,15.8667067
United Kingdom,68179315,2023-10-24,24795154,36.36756104
China,1425179562,2023-10-24,99317857,6.968796048
Russia,145579889,2023-10-25,23098734,15.8667067
India,1425423209,2023-10-25,45001126,3.15703615
Japan,124997585,2023-10-25,33803572,27.04338008
United Kingdom,68179315,2023-10-25,24796357,36.36932551
Mexico,128613116,2023-10-25,7608416,5.915738796
China,1425179562,2023-10-25,99317857,6.968796048
United States,341534041,2023-10-25,103436829,30.28595003
Russia,145579889,2023-10-26,23098734,15.8667067
Japan,124997585,2023-10-26,33803572,27.04338008
India,1425423209,2023-10-26,45001150,3.157037834
United States,341534041,2023-10-26,103436829,30.28595003
United Kingdom,68179315,2023-10-26,24797550,36.3710753
Mexico,128613116,2023-10-26,7608416,5.915738796
China,1425179562,2023-10-26,99318200,6.968820116
United Kingdom,68179315,2023-10-27,24798592,36.37260363
India,1425423209,2023-10-27,45001176,3.157039658
Russia,145579889,2023-10-27,23098734,15.8667067
United States,341534041,2023-10-27,103436829,30.28595003
China,1425179562,2023-10-27,99318373,6.968832254
Mexico,128613116,2023-10-27,7608416,5.915738796
Japan,124997585,2023-10-27,33803572,27.04338008
India,1425423209,2023-10-28,45001211,3.157042113
Japan,124997585,2023-10-28,33803572,27.04338008
Mexico,128613116,2023-10-28,7608416,5.915738796
Russia,145579889,2023-10-28,23098734,15.8667067
United Kingdom,68179315,2023-10-28,24799632,36.37412902
United States,341534041,2023-10-28,103436829,30.28595003
China,1425179562,2023-10-28,99318373,6.968832254
United States,341534041,2023-10-29,103436829,30.28595003
Mexico,128613116,2023-10-29,7608416,5.915738796
Japan,124997585,2023-10-29,33803572,27.04338008
Russia,145579889,2023-10-29,23098734,15.8667067
United Kingdom,68179315,2023-10-29,24800594,36.37554
China,1425179562,2023-10-29,99318373,6.968832254
India,1425423209,2023-10-29,45001245,3.157044498
China,1425179562,2023-10-30,99318598,6.968848042
India,1425423209,2023-10-30,45001268,3.157046112
United Kingdom,68179315,2023-10-30,24807193,36.38521889
Mexico,128613116,2023-10-30,7608416,5.915738796
United States,341534041,2023-10-30,103436829,30.28595003
Russia,145579889,2023-10-30,23132925,15.89019277
Japan,124997585,2023-10-30,33803572,27.04338008
India,1425423209,2023-10-31,45001290,3.157047655
United Kingdom,68179315,2023-10-31,24807193,36.38521889
Mexico,128613116,2023-10-31,7608416,5.915738796
United States,341534041,2023-10-31,103436829,30.28595003
Russia,145579889,2023-10-31,23132925,15.89019277
Japan,124997585,2023-10-31,33803572,27.04338008
China,1425179562,2023-10-31,99318598,6.968848042
Japan,124997585,2023-11-01,33803572,27.04338008
China,1425179562,2023-11-01,99318598,6.968848042
United States,341534041,2023-11-01,103436829,30.28595003
Mexico,128613116,2023-11-01,7608416,5.915738796
United Kingdom,68179315,2023-11-01,24807193,36.38521889
Russia,145579889,2023-11-01,23132925,15.89019277
India,1425423209,2023-11-01,45001328,3.157050321
India,1425423209,2023-11-02,45001343,3.157051374
China,1425179562,2023-11-02,99318863,6.968866636
Japan,124997585,2023-11-02,33803572,27.04338008
United States,341534041,2023-11-02,103436829,30.28595003
United Kingdom,68179315,2023-11-02,24807193,36.38521889
Mexico,128613116,2023-11-02,7608416,5.915738796
Russia,145579889,2023-11-02,23132925,15.89019277
China,1425179562,2023-11-03,99319009,6.96887688
United Kingdom,68179315,2023-11-03,24807193,36.38521889
Russia,145579889,2023-11-03,23132925,15.89019277
Japan,124997585,2023-11-03,33803572,27.04338008
United States,341534041,2023-11-03,103436829,30.28595003
Mexico,128613116,2023-11-03,7608416,5.915738796
India,1425423209,2023-11-03,45001362,3.157052707
United Kingdom,68179315,2023-11-04,24807193,36.38521889
Japan,124997585,2023-11-04,33803572,27.04338008
India,1425423209,2023-11-04,45001376,3.157053689
China,1425179562,2023-11-04,99319009,6.96887688
Mexico,128613116,2023-11-04,7608416,5.915738796
United States,341534041,2023-11-04,103436829,30.28595003
Russia,145579889,2023-11-04,23132925,15.89019277
Mexico,128613116,2023-11-05,7608416,5.915738796
India,1425423209,2023-11-05,45001384,3.15705425
United States,341534041,2023-11-05,103436829,30.28595003
Japan,124997585,2023-11-05,33803572,27.04338008
Russia,145579889,2023-11-05,23132925,15.89019277
China,1425179562,2023-11-05,99319009,6.96887688
United Kingdom,68179315,2023-11-05,24807193,36.38521889
Russia,145579889,2023-11-06,23174311,15.91862115
India,1425423209,2023-11-06,45001392,3.157054811
United Kingdom,68179315,2023-11-06,24812061,36.39235888
United States,341534041,2023-11-06,103436829,30.28595003
Japan,124997585,2023-11-06,33803572,27.04338008
Mexico,128613116,2023-11-06,7608416,5.915738796
China,1425179562,2023-11-06,99319257,6.968894282
United Kingdom,68179315,2023-11-07,24812061,36.39235888
Russia,145579889,2023-11-07,23174311,15.91862115
India,1425423209,2023-11-07,45001397,3.157055162
Japan,124997585,2023-11-07,33803572,27.04338008
Mexico,128613116,2023-11-07,7608416,5.915738796
China,1425179562,2023-11-07,99319257,6.968894282
United States,341534041,2023-11-07,103436829,30.28595003
United Kingdom,68179315,2023-11-08,24812061,36.39235888
United States,341534041,2023-11-08,103436829,30.28595003
Mexico,128613116,2023-11-08,7608416,5.915738796
Russia,145579889,2023-11-08,23174311,15.91862115
India,1425423209,2023-11-08,45001408,3.157055934
Japan,124997585,2023-11-08,33803572,27.04338008
China,1425179562,2023-11-08,99319257,6.968894282
Japan,124997585,2023-11-09,33803572,27.04338008
India,1425423209,2023-11-09,45001419,3.157056705
United Kingdom,68179315,2023-11-09,24812061,36.39235888
United States,341534041,2023-11-09,103436829,30.28595003
Mexico,128613116,2023-11-09,7608416,5.915738796
Russia,145579889,2023-11-09,23174311,15.91862115
China,1425179562,2023-11-09,99319455,6.968908175
United States,341534041,2023-11-10,103436829,30.28595003
China,1425179562,2023-11-10,99319568,6.968916103
United Kingdom,68179315,2023-11-10,24812061,36.39235888
India,1425423209,2023-11-10,45001433,3.157057688
Mexico,128613116,2023-11-10,7608416,5.915738796
Russia,145579889,2023-11-10,23174311,15.91862115
Japan,124997585,2023-11-10,33803572,27.04338008
China,1425179562,2023-11-11,99319568,6.968916103
Russia,145579889,2023-11-11,23174311,15.91862115
Mexico,128613116,2023-11-11,7608416,5.915738796
Japan,124997585,2023-11-11,33803572,27.04338008
India,1425423209,2023-11-11,45001439,3.157058108
United Kingdom,68179315,2023-11-11,24812061,36.39235888
United States,341534041,2023-11-11,103436829,30.28595003
United States,341534041,2023-11-12,103436829,30.28595003
Russia,145579889,2023-11-12,23174311,15.91862115
Mexico,128613116,2023-11-12,7608416,5.915738796
Japan,124997585,2023-11-12,33803572,27.04338008
India,1425423209,2023-11-12,45001456,3.157059301
United Kingdom,68179315,2023-11-12,24812061,36.39235888
China,1425179562,2023-11-12,99319568,6.968916103
India,1425423209,2023-11-13,45001464,3.157059862
United States,341534041,2023-11-13,103436829,30.28595003
China,1425179562,2023-11-13,99319802,6.968932522
Japan,124997585,2023-11-13,33803572,27.04338008
United Kingdom,68179315,2023-11-13,24817283,36.4000181
Mexico,128613116,2023-11-13,7608416,5.915738796
Russia,145579889,2023-11-13,23232461,15.95856485
Russia,145579889,2023-11-14,23232461,15.95856485
United States,341534041,2023-11-14,103436829,30.28595003
China,1425179562,2023-11-14,99319802,6.968932522
Japan,124997585,2023-11-14,33803572,27.04338008
Mexico,128613116,2023-11-14,7608416,5.915738796
United Kingdom,68179315,2023-11-14,24817283,36.4000181
India,1425423209,2023-11-14,45001482,3.157061125
Russia,145579889,2023-11-15,23232461,15.95856485
Mexico,128613116,2023-11-15,7608416,5.915738796
United States,341534041,2023-11-15,103436829,30.28595003
India,1425423209,2023-11-15,45001492,3.157061827
China,1425179562,2023-11-15,99319802,6.968932522
Japan,124997585,2023-11-15,33803572,27.04338008
United Kingdom,68179315,2023-11-15,24817283,36.4000181
Russia,145579889,2023-11-16,23232461,15.95856485
Mexico,128613116,2023-11-16,7608416,5.915738796
India,1425423209,2023-11-16,45001510,3.157063089
United Kingdom,68179315,2023-11-16,24817283,36.4000181
China,1425179562,2023-11-16,99319961,6.968943679
Japan,124997585,2023-11-16,33803572,27.04338008
United States,341534041,2023-11-16,103436829,30.28595003
United Kingdom,68179315,2023-11-17,24817283,36.4000181
India,1425423209,2023-11-17,45001536,3.157064913
Japan,124997585,2023-11-17,33803572,27.04338008
China,1425179562,2023-11-17,99320035,6.968948871
United States,341534041,2023-11-17,103436829,30.28595003
Mexico,128613116,2023-11-17,7608416,5.915738796
Russia,145579889,2023-11-17,23232461,15.95856485
Mexico,128613116,2023-11-18,7608416,5.915738796
India,1425423209,2023-11-18,45001554,3.157066176
Japan,124997585,2023-11-18,33803572,27.04338008
Russia,145579889,2023-11-18,23232461,15.95856485
United Kingdom,68179315,2023-11-18,24817283,36.4000181
United States,341534041,2023-11-18,103436829,30.28595003
China,1425179562,2023-11-18,99320035,6.968948871
Russia,145579889,2023-11-19,23232461,15.95856485
Japan,124997585,2023-11-19,33803572,27.04338008
United Kingdom,68179315,2023-11-19,24817283,36.4000181
United States,341534041,2023-11-19,103436829,30.28595003
Mexico,128613116,2023-11-19,7608416,5.915738796
India,1425423209,2023-11-19,45001575,3.15706765
China,1425179562,2023-11-19,99320035,6.968948871
Mexico,128613116,2023-11-20,7608416,5.915738796
Japan,124997585,2023-11-20,33803572,27.04338008
India,1425423209,2023-11-20,45001593,3.157068912
United Kingdom,68179315,2023-11-20,24822017,36.40696155
China,1425179562,2023-11-20,99320253,6.968964168
United States,341534041,2023-11-20,103436829,30.28595003
Russia,145579889,2023-11-20,23309567,16.01152959
Mexico,128613116,2023-11-21,7608416,5.915738796
United Kingdom,68179315,2023-11-21,24822017,36.40696155
China,1425179562,2023-11-21,99320253,6.968964168
India,1425423209,2023-11-21,45001606,3.157069824
United States,341534041,2023-11-21,103436829,30.28595003
Japan,124997585,2023-11-21,33803572,27.04338008
Russia,145579889,2023-11-21,23309567,16.01152959
United Kingdom,68179315,2023-11-22,24822017,36.40696155
Russia,145579889,2023-11-22,23309567,16.01152959
Japan,124997585,2023-11-22,33803572,27.04338008
